Product_url,Title,Brand,MRP,ASP,Availability,Image_url,About_this_item,Rating,Total_rating,On_fresh
https://www.amazon.in/dp/B01LZFZ84E,"        Sprite Lemon-Lime Flavoured Cold Drink | Refreshing Taste | Clear Soft Drink with No Added Colours | Recyclable PET Bottle, 2 L       ",Sprite,95.00,88.,  In Stock  ,https://m.media-amazon.com/images/I/51uyMSzdbBL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Clear out all the pressure of the week with Sprite's clear, crisp lemon-lime flavour    Sprite cold drink tastes best when chilled    It is a caffeine-free soft drink with no added color    Sprite soft drink comes in recyclable bottles    COMMONLY SEARCHED TERMS: sprite, sprite soft drink, sprite cold drink, soft drinks in pantry, sprite can, soft drinks    
 ", 4.4 ,10790 ,Yes
https://www.amazon.in/dp/B07BFNG2XM,"        Thums Up Soft Drink PET Bottle, 750 ml       ",Thums Up,40.00,34.,  In Stock  ,https://m.media-amazon.com/images/I/61Ks4rgOAeL._SX569_.jpg,"         This is a Vegetarian product.   
 About this item    STRONG TASTE: Refresh yourself with the strong taste of Thums Up    SPICY & FIZZY: This strong, spicy and fizzy cold drink is designed to suit your palate    TASTE THE THUNDER: Bring out the adventurous side of you with the thunderous taste of Thums Up drink    CREATE AND ENJOY MOMENTS: Enjoy this beverage with family, friends and relive the joy of togetherness    ON-THE GO BEVERAGE: Enjoy the strong taste of Thums Up soft drink on the go, with meals or at parties    RECYCLABLE PACKAGING: Thums UP cans are 100% recyclable, ensuring environmental sustainability    COMMONLY SEARCHED TOPICS: thums up, thums up drink, thums up soft drink, thums up cold drink, thums up can, thums up in fresh    
    form_factor:liquid; material_features:vegetarian flavor_name:Cola item_form:liquid   Show More  ", 4.4 ,11343 ,Yes
https://www.amazon.in/dp/B01GV3DK1U,"        Limca Lemon & Lime flavoured Soft Drink, 2 ltr Bottle       ",Limca,95.00,88.,  In Stock  ,https://m.media-amazon.com/images/I/51h6sAb8K6L._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Limca Lemon & Lime flavoured    Lime n lemony notes combine with a sharp fizz to quench your thirst and deliver a complete sensorial experience    It is refreshing    Limca Lemon & Lime flavoured    Lime n lemony notes combine with a sharp fizz to quench your thirst and deliver a complete sensorial experience    It is refreshing    Material Features: Vegetarian    material_features:vegetarian    
 ", 4.4 ,2827 ,Yes
https://www.amazon.in/dp/B09WMRS263,"        Fanta Orange Flavored Cold Drink | Soft Drink With Added Orange Flavour | Delicious Orangey Flavor| Pet Bottle, 1 L, Vegetarian       ",Fanta,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/61CuxkPsFfL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    ADDED ORANGE FLAVOUR: Your favourite FANTA is now more orangey with an added orange flavour    DELICIOUSLY REFRESHING: Refresh yourself with the delicious orangey flavour of FANTA soft drink    VIBRANT COLOUR: The vibrant colour of FANTA cold drink brings out your bright and playful side    TINGLING BUBBLES: The tingling bubbles set the spirit free encouraging one to have fun    MAKES LIFE FUN: FANTA turns dull moments into colourful moments, letting one enjoy life to the fullest    
 ", 4.4 ,3843 ,Yes
https://www.amazon.in/dp/B07G159MWF,"        Coca-Cola Original Taste Soft Drink PET Bottle, 2 L       ",Coca-Cola,95.00,85.,  In Stock  ,https://m.media-amazon.com/images/I/315Jwz1gD5L._SX300_SY300_QL70_FMwebp_.jpg,"         This is a Vegetarian product.   
 About this item    ORIGINAL COLA FLAVOUR: Savor the refreshing cola flavor that is deliciously uplifting; item_form:liquid    TURN UP THE ENERGY: Turn up the energy with the delicious and refreshing taste of Coca-Cola Original; form_factor:liquid    MAKE MEALS TASTIER: Meals become tastier with Coca-Cola Original; material_features:vegetarian    BEST ENJOYED: Coca-Cola is best enjoyed ice-cold for maximum refreshment    CREATE AND ENJOY MOMENTS: Enjoy it with family, friends and relive the joy of togetherness    PERFECT SIZE: Enjoy Coca-Colaâ€s crisp, delicious taste on-the-go, with meals or at parties    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    
    ALSO TRY: Coca-Cola Diet Coke, Coca Cola Zero Sugar COMMONLY SEARCHED TOPICS: coca-cola drink, coke, cold drinks, soft drinks, cola & soft drinks, coca cola, soft drink in fresh, cold drink in fresh   Show More  ", 4.4 ,8146 ,Yes
https://www.amazon.in/dp/B0BD48NHKH,"        Coca Cola Coke Zero Sugar Cold drink | Soft Drink with No Calories | Zero Sugar Drink | Recyclable Can, 300 ml (Pack of 6)       ",Coca-Cola,240,199,Out of stock,"https://m.media-amazon.com/images/I/71CrCKPIZdL._SX569_PIbundle-6,TopRight,0,0_AA569SH20_.jpg"," 
 About this item    ZERO SUGAR: Coca-Cola Zero comes in a new and real Coca-Cola taste without the sugar and calories    CRISP TASTE: Enjoy the same crisp and great taste of Coca-Cola but with zero sugar    IDEAL FOR: This zero sugar drink is ideal for calorie-conscious people    BEST ENJOYED: Coca-Cola Zero Sugar is best enjoyed ice-cold for maximum refreshment    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    
 ", 4.3 ,2218 ,No
https://www.amazon.in/dp/B09N3WCDWR,"        Bisleri Limonata Limey Minty cooler, 160ml Bottle       ",Bisleri,10.,10.,  In Stock  ,https://m.media-amazon.com/images/I/61rFjQsdPtL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Clear drink with flavor of lime    Traditional flavour and taste    It is light, sparkling, and makes for the perfect thirst quencher    Bisleri limonata offers a refreshing taste in every sip    No added artificial flavours    
 ", 3.8 ,143 ,Yes
https://www.amazon.in/dp/B09SKZFT81,"        Nescafé Ready to Drink Choco Mocha Cold Coffee, 180 ml       ",Nescafe,45.,45.,  In Stock  ,https://m.media-amazon.com/images/I/41sZENTRCUL._SX300_SY300_QL70_FMwebp_.jpg," 
 About this item    CAFE STYLE INDULGENCE: Delight your taste buds with cafe style NESCAFɮ Choco Mocha coffee    ON THE GO BEVERAGE: Portable packaging lets you enjoy your favourite coffee anytime, anywhere    CHOCOLATE FLAVOUR: Savour the perfect blend of coffee with chocolate    COMES WITH A STRAW: Your NESCAFɮ coffee now comes with a paper straw, first ever in India    HIGH QUALITY FLAVOURED MILK: It contains UHT treated flavoured double toned milk    
 ", 4.1 ,29 ,Yes
https://www.amazon.in/dp/B0BD47RY7D,"        Coke Original Cold Drink | Soft Drink with Refreshing Fizz | Delicious Cola Flavour |  Recyclable Can, 300 ml (Pack of 6)       ",Coca-Cola,240,199,Out of stock,"https://m.media-amazon.com/images/I/71hngKPEC5L._SX425_PIbundle-6,TopRight,0,0_AA425SH20_.jpg"," 
 About this item    ORIGINAL COLA FLAVOUR: Savor the refreshing cola flavor that is deliciously uplifting    TURN UP THE ENERGY: Turn up the energy with the delicious and refreshing taste of Coca-Cola Original    MAKE MEALS TASTIER: Meals become tastier with Coca-Cola Original    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    CREATE AND ENJOY MOMENTS: Enjoy it with family, friends and relive the joy of togetherness    
 ", 4.3 ,3042 ,No
https://www.amazon.in/dp/B0BCW94CMW,"        Sprite Lemon-Lime Flavoured Cold Drink | Refreshing Taste | Clear Soft Drink with No Added Colours | PET Bottle, 1 L       ",Sprite,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/61jXq3Kqo2L._SX522_.jpg," 
 About this item    Clear out all the pressure of the week with Sprite's clear, crisp lemon-lime flavour    Sprite cold drink tastes best when chilled    It is a caffeine-free soft drink with no added color    Sprite soft drink comes in recyclable bottles    COMMONLY SEARCHED TERMS: sprite, sprite soft drink, sprite cold drink, soft drinks in pantry, sprite can, soft drinks    
 ", 4.4 ,28 ,Yes
https://www.amazon.in/dp/B0BCD8JX86,"        Sprite Lemon-Lime Flavoured Cold Drink | Refreshing Taste | Clear Soft Drink with No Added Colours | Recyclable Can, 300 ml (Pack of 6)       ",Sprite,240,216,Out of stock,"https://m.media-amazon.com/images/I/714W5PH+dmL._SX425_PIbundle-6,TopRight,0,0_AA425SH20_.jpg"," 
 About this item    Clear out all the pressure of the week with Sprite's clear, crisp lemon-lime flavour    Sprite cold drink tastes best when chilled    It is a caffeine-free soft drink with no added color    Sprite soft drink comes in recyclable bottles    
 ", 4.4 ,283 ,No
https://www.amazon.in/dp/B07Z5VHHFQ,"        Pepsi Mountain Dew Soft Drink Bottle, 750 ml       ",Pepsi,,,Out of stock,https://m.media-amazon.com/images/I/31nkgcBZaBL.jpg,"         This is a Vegetarian product.   
 About this item    In the moment of choice, take a sip of Pepsi, overcome self -doubt and achieve the extraordinary    Powerful combo of an edgy citrus taste and an energy boost    material_features:vegetarian    
 ", 4.4 ,390 ,No
https://www.amazon.in/dp/B00GX9TS6O,"        Maaza Mango Drink, Original Flavour, 1.2 L PET Bottle       ",Maaza,75.00,69.,  In Stock  ,https://m.media-amazon.com/images/I/61+jGc7vLIL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    REAL MANGO INDULGENCE: Indulge yourself in real mango delight with Maaza, made from real mango pulp of hand-picked real Alphonso    RICH TASTE: Enjoy the sweet, rich and thick juicy pulp of mangoes with wholesome properties    READY TO SERVE FRUIT DRINK: This mango drink is ready to serve drink, so relish it anytime, anywhere    TASTES BEST WHEN CHILLED: Enhance your Maaza drinking experience by chilling it    ENJOY IT IN ANY SEASON: Experience the real taste of mangoes in every season with Maaza mango drink    COMMONLY SEARCHED TOPICS: maaza, maaza drink, maaza mango drink, fruit drink, mango drink, maaza in fresh, maaza bottle, maaza juice    
 ", 4.4 ,15522 ,Yes
https://www.amazon.in/dp/B004ZXK6FC,"        Coca-Cola Original Taste Soft Drink PET Bottle, 750 ml       ",Coca-Cola,40.00,37.,  In Stock  ,https://m.media-amazon.com/images/I/71YBmiSj-cL._SX425_.jpg,"   ORIGINAL COLA FLAVOUR: Savor the refreshing cola flavor that is deliciously uplifting    TURN UP THE ENERGY: Turn up the energy with the delicious and refreshing taste of Coca-Cola Original    MAKE MEALS TASTIER: Meals become tastier with Coca-Cola Original    BEST ENJOYED: Coca-Cola is best enjoyed ice-cold for maximum refreshment    CREATE AND ENJOY MOMENTS: Enjoy it with family, friends and relive the joy of togetherness    PERFECT SIZE: Enjoy Coca-Cola’s crisp, delicious taste on-the-go, with meals or at parties    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    
    ALSO TRY: Coca-Cola Diet Coke, Coca Cola Zero Sugar COMMONLY SEARCHED TOPICS: coca-cola drink, coke, cold drinks, soft drinks, cola & soft drinks, coca cola, soft drink in fresh, cold drink in fresh   Show More  ", 4.4 ,8192 ,Yes
https://www.amazon.in/dp/B0BD8GSN39,"        Limca Soft Drink | Cold Drink with Lime ‘n’ Lemoni Flavour | Lemon Drink with Fizz |PET Bottle, 1 L       ",Limca,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/61OVoWc8e6L._SX425_.jpg," 
 About this item    LIME ‘N’ LEMONI FLAVOUR: Quench your thirst with refreshing lime ‘n’ lemoni flavour    SHARP FIZZ: Lift up your spirits with Limca’s sharp fizz and refreshing flavour    AN ODE TO THE DOERS: Limca celebrates those who sweat it out and keep moving forward    RECYCLABLE BOTTLE: It comes in recyclable packaging thus ensuring environmental stability    COMMONLY SEARCHED TOPICS: limca, limca soft drink, limca cold drink, limca in fresh    
 ", 4.4 ,71 ,Yes
https://www.amazon.in/dp/B00FKDRL4A,"        FANTA®️ Orange Flavored Cold Drink | Soft Drink with Added Orange Flavour | Delicious Orangey Flavor| Recyclable Can, 300 ml       ",Fanta,40.00,37.,  In Stock  ,https://m.media-amazon.com/images/I/61poKU36b6L._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    ADDED ORANGE FLAVOUR: Your favourite FANTA is now more orangey with an added orange flavour    DELICIOUSLY REFRESHING: Refresh yourself with the delicious orangey flavour of FANTA soft drink    VIBRANT COLOUR: The vibrant colour of FANTA cold drink brings out your bright and playful side    TINGLING BUBBLES: The tingling bubbles set the spirit free encouraging one to have fun    MAKES LIFE FUN: FANTA turns dull moments into colourful moments, letting one enjoy life to the fullest    RECYCLABLE PACKAGING: This orange drink comes in recyclable packaging ensuring environmental sustainability    
 ", 4.3 ,969 ,Yes
https://www.amazon.in/dp/B08NGFTNZ9,"        Thums Up Soft Drink | PET Bottle, 250 ml (Pack of 8)       ",Coca-Cola,,,Out of stock,"https://m.media-amazon.com/images/I/71Iu8ORdJPL._SX522_PIbundle-8,TopRight,0,0_AA522SH20_.jpg","         This is a Vegetarian product.   
 About this item    STRONG TASTE: Refresh yourself with the strong taste of Thums Up;SPICY & FIZZY: This strong, spicy and fizzy cold drink is designed to suit your palate    TASTE THE THUNDER: Bring out the adventurous side of you with the thunderous taste of Thums Up drink;CREATE AND ENJOY MOMENTS: Enjoy this beverage with family, friends and relive the joy of togetherness    ON-THE GO BEVERAGE: Enjoy the strong taste of Thums Up soft drink on the go, with meals or at parties; RECYCLABLE PACKAGING: Thums UP cans are 100% recyclable, ensuring environmental sustainability    COMMONLY SEARCHED TOPICS: thums up, thums up drink, thums up soft drink, thums up cold drink, thums up can, thums up in fresh    Material Features: Vegetarian    material_features:vegetarian    
 ", 4.5 ,1080 ,No
https://www.amazon.in/dp/B07G15JDK1,"        Sprite Lemon-Lime Flavoured Cold Drink | Refreshing Taste | Clear Soft Drink with No Added Colours | Recyclable Can, 300 ml       ",Sprite,40.,40.,  In Stock  ,https://m.media-amazon.com/images/I/61slsTqQruL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Clear out all the pressure of the week with Sprite's clear, crisp lemon-lime flavour    Sprite cold drink tastes best when chilled    It is a caffeine-free soft drink with no added color    Sprite soft drink comes in recyclable bottles    COMMONLY SEARCHED TERMS: sprite, sprite soft drink, sprite cold drink, soft drinks in pantry, sprite can, soft drinks    
 ", 4.4 ,685 ,Yes
https://www.amazon.in/dp/B087XKGXPN,        Tropicana Slice 1.75 L       ,,99,84,Out of stock,https://m.media-amazon.com/images/I/61lJb01HekL._SX522_.jpg,"         This is a Vegetarian product.     Slice is a refreshing Mango Drink which celebrates the taste of mangoes    Tropicana’s fruit expertise and Slice’s taste perfection have come together and Slice is now Tropicana Slice.    Experience a bite of mango in every sip    
 ", 4.1 ,435 ,No
https://www.amazon.in/dp/B01KLTY88O,"        Nescafé Ready To Drink Coffee Flavoured Milk, Iced Latte, 180 ml Tetra Pack       ",Nescafe,45.,45.,  In Stock  ,https://m.media-amazon.com/images/I/71O4reZ6UBL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    The signature taste of cold coffee by NESCAFÉ, with a twist of Latte    Great anytime drink for when you need an energy boost    Experience a mellower, richer coffee in every sip    Also available in Intense Café    
 ", 4.4 ,1074 ,Yes
https://www.amazon.in/dp/B084N135VD,"        Nescafé Ready To Drink Coffee Flavoured Milk, Iced Latte (Can) 180 ml       ",Nescafe,70.,70.,  In Stock  ,https://m.media-amazon.com/images/I/6138vsepDrL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    The signature taste of cold coffee by NESCAFE, with a twist of Latte    Great anytime drink for when you need an energy boost    Experience a mellower, richer coffee in every sip    Also available in intense cafe and hazelnut flavours    
 ", 4.1 ,55 ,Yes
https://www.amazon.in/dp/B0CJYBDP8R,"        Britannia Winkin Cow Cafe Frappe Cold Coffee, 180ml       ",Britannia,40.00,34.,  In Stock  ,https://m.media-amazon.com/images/I/51ezf5TynSL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Total Quantity/Volume: 180 millilitre    Shelf Life: 180 Days    Ingredient Type: Vegetarian    Brand: Britannia    Storage instructions: Store in a cool and dry place    
 ",,,Yes
https://www.amazon.in/dp/B00LIVC89G,"        Cadbury Bournvita Chocolate Health Drink, 500 g Pouch       ",BOURNVITA,,,  In Stock  ,https://m.media-amazon.com/images/I/61Er0039-xL._SX425_.jpg," 
 About this item    Cadbury Bournvita is a nutrition brand with a 75-year legacy in India.    Strength Every Day+ Bournvita is a scientifically designed formula, crafted by nutritionists with a bundle of nutrients that are known to support Physical strength (Calcium, Vitamin D and Magnesium are known to maintain Bone and Muscle health); Mental Strength (Iron, lodine and Zinc which help in normal cognitive functions); Immune strength (Vitamin C, Vitamin D, Zinc and Iron to support the immune functions). Thus, supporting strength and providing high energy.    2 serves daily as a part of balanced diet & healthy lifestyle, when prepared as per instructions for use given on the pack.    50% of Daily Vitamin Do o2 serves of Bournvita provides 50% RDA of Vitamin D (Recommended Dietary Allowance requirement for children (7-9 years), ICMR -NIN, 2020)    Bournvita chocolate drink to be consumed as a part of a daily balanced diet and healthy lifestyle.    
 ", 4.4 ,9724 ,Yes
https://www.amazon.in/dp/B01LXTFLNQ,"        Minute Maid Pulpy Orange Juice drink | Orange Fruit Juice drink with Real Orange Pulp | Pulpy Orange Ready-To-Serve Drink, PET Bottle, 1 L       ",Minute Maid,90.00,79.,  In Stock  ,https://m.media-amazon.com/images/I/61aix3vMv5L._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    0    COMMONLY SEARCHED TOPICS: minute maid pulpy orange juice, minute maid juice, minute maid orage juice, minute maid orange, minute maid pulpy, juices, fruit juice    PERFECT REFRESHMENT: Refresh yourself with the goodness of pulpy orange juice    READY-TO-SERVE FRUIT DRINK: It is a ready-to-serve fruit drink, so relish it anytime, anywhere    TASTES BEST WHEN CHILLED: Chill and shake well before consumption for maximum enjoyment    ORANGE PULP IN EVERY GULP: Enjoy the juicy punch of orange goodness in every gulp    GOODNESS OF REAL ORANGES: Minute Maid Pulpy Orange juice is made with real orange pulp    material features:vegetarian    
 ", 4.4 ,5932 ,Yes
https://www.amazon.in/dp/B0BGLR5JJY,"        Fresca Hazam jeera, 160 ml Pet Bottle       ",Fresca,12.00,9.,  In Stock  ,https://m.media-amazon.com/images/I/515Nt8PO4ML._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Product 2: Country of Origin: India    Product 1: The 6 layer protection of Tetra Pak keeps juice fresh and healthy    Product 1: Not from concentrate    Contains 2 tetra packs of B Natural Mixed Fruit 1 L juice    Made from a mix of delicious pulpy fruits    
 ", 3.8 ,57 ,Yes
https://www.amazon.in/dp/B0B8H7PLJM,        Limca 250 ml Bottle       ,Limca,20.,20.,  In Stock  ,https://m.media-amazon.com/images/I/31KCQDp6MjL._SX300_SY300_QL70_FMwebp_.jpg,"         This is a Vegetarian product.   
 About this item    A product of Coca Cola    FSSAI License Number: 10019043002468    National Brand    
 ", 4.3 ,56 ,Yes
https://www.amazon.in/dp/B0BRKYH31J,"        catch Shikanji Masala 1250 Ml Pet Bottle, Vegetarian       ",catch,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/61ceWiQaIhL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 4.0 ,82 ,Yes
https://www.amazon.in/dp/B08GKG9CFF,"        Thums Up Soft Drink, 250ml       ",Thums Up,20.,20.,  In Stock  ,https://m.media-amazon.com/images/I/71ZMiZ-4L2L._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    <br>Contains no fruit;<br>Get instant energy and charge your body    <br>Contains caffeine;<br>No added preservatives    <br>Sweetened carbonated beverage    <br>material_features:Vegetarian; <br>item_form:Liquid    Flavor Name: Cola    
 ", 4.3 ,227 ,Yes
https://www.amazon.in/dp/B079GX9DDF,"        Kinley Club Soda, 750 ml       ",Kinley,20.,20.,  In Stock  ,https://m.media-amazon.com/images/I/61DD7FiE82L._SX569_.jpg,"         This is a Vegetarian product.   
 About this item    Gives extra punch    It gives a degree of 'fizz'    Essential ingredient in cocktails    It can be used to top off the drink    item_form:liquid    form_factor:liquid    material_features:vegetarian    
 ", 4.4 ,8076 ,Yes
https://www.amazon.in/dp/B08GKGWDCK,"        Sprite Soft Drink, 250ml       ",Sprite,20.,20.,  In Stock  ,https://m.media-amazon.com/images/I/61ci3V5J-5L._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    <br>Grab a refreshing, clear Sprite for complete refreshment<br>    <br>Get instant energy and charge your body<br>    <br>This sparkling drink is meant to satisfy your thirst<br>    <br>Sprite always keeps you refreshed, even on the go<br>    <br>No added preservatives<br>    <br>item_weight:270 g<br>    
 ", 4.3 ,208 ,Yes
https://www.amazon.in/dp/B07G1CYKQV,"        Thums Up Soft Drink Can, 300 ml       ",Thums Up,40.00,37.,  In Stock  ,https://m.media-amazon.com/images/I/61yecBpCDhL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    STRONG TASTE: Refresh yourself with the strong taste of Thums Up;SPICY & FIZZY: This strong, spicy and fizzy cold drink is designed to suit your palate    TASTE THE THUNDER: Bring out the adventurous side of you with the thunderous taste of Thums Up drink;CREATE AND ENJOY MOMENTS: Enjoy this beverage with family, friends and relive the joy of togetherness    ON-THE GO BEVERAGE: Enjoy the strong taste of Thums Up soft drink on the go, with meals or at parties; RECYCLABLE PACKAGING: Thums UP cans are 100% recyclable, ensuring environmental sustainability    COMMONLY SEARCHED TOPICS: thums up, thums up drink, thums up soft drink, thums up cold drink, thums up can, thums up in fresh    Item Form: Liquid; Material Features: Vegetarian; Flavor Name: Cola;    
 ", 4.4 ,839 ,Yes
https://www.amazon.in/dp/B08TVMP2CB,"        Sunfeast Chocolate Shake with Real Belgian Chocolate| Milk Shakes|Choco Milk Shake Bottle, 180 ml       ",Sunfeast Milkshake,,,Out of stock,https://m.media-amazon.com/images/I/71pBPM5ZrDL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Sunfeast chocolate shake is a wonderful blend of the goodness of milk and real Belgian chocolate    It's thick and creamy which recharges you to turn your mood around when you feel down    Rich in calcium and protein    No added preservatives    
 ", 4.2 ,758 ,No
https://www.amazon.in/dp/B08JQFB5Q4,"        Catch JIRA Digestive with Lemon Juice, 200 ml Pet Bottle       ",catch,10.,10.,  In Stock  ,https://m.media-amazon.com/images/I/71ncZYI34YL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Catch Jira digestive with lemon 200 ml    A perfect summer drink that is tasty and enjoyable    The extract of lemon boosts the digestive property of the drink    
 ", 4.1 ,196 ,Yes
https://www.amazon.in/dp/B00VWICRT6,"        Pepsi Swag Can 250 Milliliter, Vegetarian, Pack of 1       ",Pepsi,35,32,Out of stock,https://m.media-amazon.com/images/I/51xqVEPa4FL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Pepsi    Outer package design may vary    Shake it up, seize the moment! #Liveitabhi    Pepsi    Outer package design may vary    Shake it up, seize the moment! #Liveitabhi    material_features:vegetarian    
    flavor_name:cola item_form:liquid   Show More  ", 4.2 ,61 ,No
https://www.amazon.in/dp/B0BD4B7PZJ,"        Thums Up Cold Drink | Soft Drink with Strong Taste | Spicy & Fizzy Cold Drink | Recyclable Can, 300 ml (Pack of 6)       ",Thumsup,240,216,Out of stock,"https://m.media-amazon.com/images/I/71DFdZfRmdL._SX425_PIbundle-6,TopRight,0,0_AA425SH20_.jpg"," 
 About this item    STRONG TASTE: Refresh yourself with the strong taste of Thums Up    SPICY & FIZZY: This strong, spicy and fizzy cold drink is designed to suit your palate    TASTE THE THUNDER: Bring out the adventurous side of you with the thunderous taste of Thums Up drink    CREATE AND ENJOY MOMENTS: Enjoy this beverage with family, friends and relive the joy of togetherness    RECYCLABLE PACKAGING: Thums UP cans are 100% recyclable, ensuring environmental sustainability    
 ", 4.3 ,226 ,No
https://www.amazon.in/dp/B0BRKXYRPL,"        catch Jira 1250 Millilitre Pet Bottle, Vegetarian       ",catch,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/61qddW4FvwL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 4.2 ,71 ,Yes
https://www.amazon.in/dp/B0CJBYPG1F,"        Hop Cold Brew Coffee - Refreshing and Smooth Ready-to-Drink Cold Coffee Beverage,200 ml (Mix Coffee, Pack of 6)       ",hop,300,300,Out of stock,"https://m.media-amazon.com/images/I/61He-ImNnmL._SX425_PIbundle-6,TopRight,0,0_AA425SH20_.jpg"," 
 About this item    Refreshingly Cold: Our cold coffee is brewed to perfection, delivering a refreshing and satisfying chill with every sip.    Smooth & Bold Flavor: Experience a harmonious blend of bold coffee flavor with a silky-smooth texture that's sure to delight your taste buds.    Ready-to-Enjoy Convenience: No need to wait or mix – our cold coffee is ready to enjoy straight from the bottle, making it the perfect on-the-go beverage.    Quality Ingredients: We use premium coffee beans and a carefully crafted brewing process to ensure you get the best tasting cold coffee.    Versatile Enjoyment: Perfect for a morning pick-me-up, an afternoon treat, or as a delightful addition to your favorite cocktails and dessert recipes.    Pack of Energy: Boost your day with a natural caffeine kick, keeping you alert and energized for whatever comes your way.    Stay Cool and Caffeinated: Enjoy the perfect balance of cold, caffeinated bliss in every bottle – your go-to choice for a delicious and invigorating coffee experience.    
 ", 5.0 ,17 ,No
https://www.amazon.in/dp/B0BX4H7HDN,"        Appy Fizz PET, 125 ml       ",Appy Fizz,,,Out of stock,https://m.media-amazon.com/images/I/511i0X9QKYL._SX425_.jpg," 
 About this item    Apple Flavoured Sparkling Drink    
 ", 4.3 ,466 ,No
https://www.amazon.in/dp/B01KLTY9EC,"        Nescafe Ready To Drink - Intense, 180ml       ",Nescafe,45.,45.,  In Stock  ,https://m.media-amazon.com/images/I/71YqwcMmNZL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    The signature taste of Nescafe coffee with an invigorating kick of Cappuccino    For those who like their coffee strong    Great anytime drink for when you need an energy boost    Experience a mellower, richer coffee in every sip    
 ", 4.4 ,632 ,Yes
https://www.amazon.in/dp/B00ZOZ5M4U,"        Schweppes Drink, Ginger Ale, 300ml       ",Schweppes,60.00,52.,  In Stock  ,https://m.media-amazon.com/images/I/61jLLcZF4PL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Refreshing and distinctive taste    Made with real ginger for a crisp, clean refreshing ginger ale    Natural ginger flavor and other flavors    material_features:vegetarian    
 ", 4.4 ,932 ,Yes
https://www.amazon.in/dp/B0BRKXJY61,"        catch Spring Cola 1250 Ml Pet Bottle, Vegetarian       ",catch,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/61d4aKFtsCL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 3.8 ,76 ,Yes
https://www.amazon.in/dp/B0CG8TFW5J,"        Coca-Cola Zero Soft Drink, 180ml Can       ",Coca-Cola,25.,25.,  In Stock  ,https://m.media-amazon.com/images/I/51+Ydl0+ESL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Total Quantity/Volume: 180 millilitre    Ingredient Type: Vegetarian    Brand: Coca-cola    Number of items - 1    Storage instructions: Store in a cool and dry place    
 ", 4.7 ,4 ,Yes
https://www.amazon.in/dp/B0CFLYPFZB,"        REGEN Cold Coffee Original| Made with 100% Arabica Coffee| Strong| Ready to Drink Can, 250 ml, Pack of 3       ",REGEN,330,249,Out of stock,"https://m.media-amazon.com/images/I/71u4ArWYKuL._SX425_PIbundle-3,TopRight,0,0_AA425SH20_.jpg"," 
 About this item    100% Authentic Arabica Coffee    Made with Real Milk    No Preservatives, No Artificial Flavours, No Artificial Colors    Strong Coffee    
 ", 4.9 ,12 ,No
https://www.amazon.in/dp/B07G1RP4FW,"        Coca-Cola Diet Soft Drink, 300ml       ",Coca-Cola,40.,40.,  In Stock  ,https://m.media-amazon.com/images/I/619KWtp6nOL._SY550_.jpg,"         This is a Vegetarian product.   
 About this item    Get super quick delivery through prime Now    material_features:vegetarian    form_factor:liquid    
 ", 4.4 ,2598 ,Yes
https://www.amazon.in/dp/B0BRKYB3YJ,"        catch Spring Orange 1250 Ml Pet Bottle, Vegetarian       ",1,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/511CCBI1AfL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 3.5 ,61 ,Yes
